id,name,year,citationcount,affiliation
p0635,Dominik Moritz,2020,31,"University of Washington, Seattle, WA, USA"
p1199,Jeffrey Heer,2020,31,"University of Washington, Seattle, WA, USA"
p3028,Zezhong Wang,2020,34,"University of Edinburgh, Edinburgh, United Kingdom"
p1619,Lovisa Sundin,2020,34,"University of Glasgow, Glasgow, United Kingdom"
p0540,Dave Murray-Rust,2020,34,"University of Edinburgh, Edinburgh, United Kingdom"
p0217,Barrett Ens,2020,6,"Monash University, Melbourne, VIC, Australia"
p0232,Benjamin Bach,2020,6,"University of Edinburgh, Edinburgh, Scotland Uk"
p1790,Maxime Cordeil,2020,6,"Monash University, Melbourne, VIC, Australia"
p2720,Ulrich Engelke,2020,6,"CSIRO Data61, Kensington, WA, Australia"
p1685,Marcos Serrano,2020,6,"IRIT - University of Toulouse, Toulouse, France"
p2809,Wesley Willett,2020,6,"University of Calgary, Calgary, AB, Canada"
p2012,Oliver Fernandes,2019,0,
p2497,Steffen Frey,2019,0,
p0930,Guido Reina,2019,0,
p2610,Thomas Ertl,2019,0,
p2672,Tobias Rau,2019,2,
p2374,Sebastian Zahn,2019,2,
p1850,Michael Krone,2019,2,
p0930,Guido Reina,2019,2,
p2610,Thomas Ertl,2019,2,
p1450,Karsten Schatz,2019,1,
p1850,Michael Krone,2019,1,
p2570,Tabea L. Bauer,2019,1,
p2745,Valerio Ferrario,2019,1,
p1416,Jürgen Pleiss,2019,1,
p2387,Seyda Oney,2020,2,University of Stuttgart
p1992,Nils Rodrigues,2020,2,University of Stuttgart
p1819,Michael Becher,2020,2,University of Stuttgart
p2610,Thomas Ertl,2020,2,University of Stuttgart
p0930,Guido Reina,2020,2,University of Stuttgart
p1967,Nelusa Pathmanathan,2020,4,University of Stuttgart
p1819,Michael Becher,2020,4,University of Stuttgart
p1992,Nils Rodrigues,2020,4,University of Stuttgart
p0930,Guido Reina,2020,4,University of Stuttgart
p2610,Thomas Ertl,2020,4,University of Stuttgart
p0530,Daniel Weiskopf,2020,4,University of Stuttgart
p1822,Michael Blumenschein,2020,14,University of Konstanz
p1630,Luka J. Debbeler,2020,14,University of Konstanz
p1936,Nadine C. Lages,2020,14,"Univ Konstanz, Constance, Germany"
p0301,Britta Renner,2020,14,University of Konstanz
p0506,Daniel A. Keim,2020,14,University of Konstanz
p1812,Mennatallah El-Assady,2020,14,University of Konstanz
p2949,Yingcai Wu,2021,23,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China"
p0608,Di Weng,2021,23,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China"
p3066,Zikun Deng,2021,23,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China"
p1266,Jie Bao,2021,23,"Urban Computing Business Unit, JD Finance, Beijing, China"
p1901,Mingliang Xu,2021,23,"School of Information Engineering, Zhengzhou University, Zhengzhou, China"
p3030,Zhangye Wang,2021,23,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China"
p2974,Yu Zheng,2021,23,"Urban Computing Business Unit, JD Finance, Beijing, China"
p3058,Zhiyu Ding,2021,23,"Cloud BU, Huawei Technologies Company, Ltd., Hangzhou, China"
p2778,Wei Chen,2021,23,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China"
p2579,Tan Tang,2020,13,"Zhejiang Univ & Alibaba Zhejiang Univ Joint Inst, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1403,Junxiu Tang,2020,13,"Zhejiang Univ & Alibaba Zhejiang Univ Joint Inst, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1264,Jiayi Hong,2020,13,"Zhejiang Univ & Alibaba Zhejiang Univ Joint Inst, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1593,Lingyun Yu,2020,13,"Xian Jiaotong Liverpool Univ, Dept Comp Sci & Software Engn, Suzhou, Peoples R China"
p2071,Peiran Ren,2020,13,"Alibaba Grp, Hangzhou, Peoples R China"
p2949,Yingcai Wu,2020,13,"Zhejiang Univ & Alibaba Zhejiang Univ Joint Inst, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1407,Juri F. Buchmüller,2020,4,
p2716,Udo Schlegel,2020,4,
p0719,Eren Cakmak,2020,4,
p0506,Daniel A. Keim,2020,4,
p0747,Evanthia Dimara,2020,4,
p0766,Fabian Sperrle,2020,13,University of Konstanz
p0198,Astrik Jeitler,2020,13,University of Konstanz
p1413,Jürgen Bernard,2020,13,Technische Universität Darmstadt
p0506,Daniel A. Keim,2020,13,University of Konstanz
p1812,Mennatallah El-Assady,2020,13,University of Konstanz
p1869,Michael Wörner,2013,2,
p1636,M. Metzger,2013,2,
p2610,Thomas Ertl,2013,2,
p1303,Johannes Häußler,2018,6,
p1662,Manuel Stein,2018,6,
p0526,Daniel Seebacher,2018,6,
p0958,Halldor Janetzko,2018,6,
p2674,Tobias Schreck,2018,6,
p2716,Udo Schlegel,2020,1,University of Konstanz
p0719,Eren Cakmak,2020,1,University of Konstanz
p0506,Daniel A. Keim,2020,1,University of Konstanz
p0879,Georges G. Grinstein,2003,0,
p0082,Alfred Kobsa,2003,0,
p0340,Catherine Plaisant,2003,0,
p0227,Ben Shneiderman,2003,0,
p1336,John T. Stasko,2003,0,
p2610,Thomas Ertl,1989,0,
p0802,Florian Geyer,1989,0,
p1023,Heinz Herold,1989,0,
p2731,Ute Kraus,1989,0,
p2274,Roland Niemeier,1989,0,
p0985,Hans-Peter Nollert,1989,0,
p0128,Andreas Rebetzky,1989,0,
p0980,Hanns Ruder,1989,0,
p0929,Gudrun Zeller,1989,0,
p2903,Yang Liu,2021,27,"Univ Washington, Seattle, WA 98195 USA"
p0060,Alex Kale,2021,27,"Univ Washington, Seattle, WA 98195 USA"
p2645,Tim Althoff,2021,27,"Univ Washington, Seattle, WA 98195 USA"
p1199,Jeffrey Heer,2021,27,"Univ Washington, Seattle, WA 98195 USA"
p1199,Jeffrey Heer,2018,0,University of Washington
p2478,Stefan Bruckner,2018,0,"Department of Informatics, University of Bergen, Bergen, Norway"
p1512,Koji Koyamada,2018,0,"Academic Center for Computing and Media Studies, Kyoto University, Kyoto, Japan"
p0282,Bongshin Lee,2018,0,"Microsoft Research, Redmond, WA, USA"
p1241,Jiacheng Pan,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p2778,Wei Chen,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p2857,Xiaodong Zhao,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p2428,Shuyue Zhou,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p2783,Wei Zeng,2021,10,"Chinese Acad Sci, Shenzhen Inst Adv Technol, Shenzhen, Peoples R China"
p1895,Minfeng Zhu,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1247,Jian Chen,2021,10,"Ohio State Univ, Columbus, OH 43210 USA"
p2452,Siwei Fu,2021,10,"Zhejiang Lab, Hangzhou, Peoples R China"
p2949,Yingcai Wu,2021,10,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Peoples R China"
p1450,Karsten Schatz,2021,1,"University of Stuttgart, Stuttgart, Germany"
p0422,Christoph Muller,2021,1,"University of Stuttgart, Stuttgart, Germany"
p2049,Patrick Gralka,2021,1,"University of Stuttgart, Stuttgart, Germany"
p1921,Moritz Heinemann,2021,1,"University of Stuttgart, Stuttgart, Germany"
p0071,Alexander Straub,2021,1,"University of Stuttgart, Stuttgart, Germany"
p0427,Christoph Schulz,2021,1,"University of Stuttgart, Stuttgart, Germany"
p1775,Matthias Braun,2021,1,"University of Stuttgart, Stuttgart, Germany"
p2672,Tobias Rau,2021,1,"University of Stuttgart, Stuttgart, Germany"
p1819,Michael Becher,2021,1,"University of Stuttgart, Stuttgart, Germany"
p2497,Steffen Frey,2021,1,"University of Stuttgart, Stuttgart, Germany"
p0930,Guido Reina,2021,1,"University of Stuttgart, Stuttgart, Germany"
p1864,Michael Sedlmair,2021,1,"University of Stuttgart, Stuttgart, Germany"
p0530,Daniel Weiskopf,2021,1,"University of Stuttgart, Stuttgart, Germany"
p2610,Thomas Ertl,2021,1,"University of Stuttgart, Stuttgart, Germany"
p2048,Patrick Diehl,2021,1,"Louisiana State University, Baton Rouge, LA, USA"
p0629,Dominic Marcello,2021,1,"Louisiana State University, Baton Rouge, LA, USA"
p1383,Juhan Frank,2021,1,"Louisiana State University, Baton Rouge, LA, USA"
p2618,Thomas Muller,2021,1,"Max Planck Institute for Astronomy, Heidelberg, Germany"
p1304,Johannes Knittel,2021,5,"Institute of Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany"
p2498,Steffen Koch,2021,5,"Institute of Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany"
p2610,Thomas Ertl,2021,5,"Institute of Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany"
p1791,Maximilian T. Fischer,2021,22,"University of Konstanz, Germany"
p0606,Devanshu Arya,2021,22,"University of Amsterdam, The Netherlands"
p0626,Dirk Streeb,2021,22,"University of Konstanz, Germany"
p0526,Daniel Seebacher,2021,22,"University of Konstanz, Germany"
p0506,Daniel A. Keim,2021,22,"University of Konstanz, Germany"
p1676,Marcel Worring,2021,22,"University of Amsterdam, The Netherlands"
p0608,Di Weng,2021,35,"State Key Lab of CAD&CG, Zhejiang University, China and Zhejiang Lab, Hangzhou, China"
p0374,Chengbo Zheng,2021,35,"Zhejiang Lab, Hangzhou, China"
p3066,Zikun Deng,2021,35,"State Key Lab of CAD&CG, Zhejiang University, China and Zhejiang Lab, Hangzhou, China"
p1905,Mingze Ma,2021,35,"Zhejiang Lab, Hangzhou, China"
p1266,Jie Bao,2021,35,"JD Intelligent Cities Research, JD Intelligent Cities Business Unit, JD Digits, Beijing, China"
p2974,Yu Zheng,2021,35,"JD Intelligent Cities Research, JD Intelligent Cities Business Unit, JD Digits, Beijing, China"
p1901,Mingliang Xu,2021,35,"School of Information Engineering, Zhengzhou University, Henan Institute of Advanced Technology, Zhengzhou University, Zhengzhou, China"
p2949,Yingcai Wu,2021,35,"State Key Lab of CAD&CG, Zhejiang University, China and Zhejiang Lab, Hangzhou, China"
p0865,Ge Zhang,2022,9,University of Washington
p1877,Mike A. Merrill,2022,9,University of Washington
p2903,Yang Liu,2022,9,University of Washington
p1199,Jeffrey Heer,2022,9,University of Washington
p2645,Tim Althoff,2022,9,University of Washington
p0237,Benjamin Lee,2021,28,Monash University
p0539,Dave Brown,2021,28,Microsoft Research
p0282,Bongshin Lee,2021,28,Microsoft Research
p0428,Christophe Hurter,2021,28,"ENAC, French Civil Aviation University"
p2523,Steven Drucker,2021,28,Microsoft Research
p2647,Tim Dwyer,2021,28,Monash University
p2579,Tan Tang,2021,26,"Zhejiang Lab and State Key Lab of CAD&CG, Zhejiang University"
p2200,Renzhong Li,2021,26,"Zhejiang Lab and State Key Lab of CAD&CG, Zhejiang University"
p2883,Xinke Wu,2021,26,"Zhejiang Lab and State Key Lab of CAD&CG, Zhejiang University"
p2423,Shuhan Liu,2021,26,"Zhejiang Lab and State Key Lab of CAD&CG, Zhejiang University"
p1304,Johannes Knittel,2021,26,"VIS/VISUS, University of Stuttgart"
p2498,Steffen Koch,2021,26,"VIS/VISUS, University of Stuttgart"
p2610,Thomas Ertl,2021,26,"VIS/VISUS, University of Stuttgart"
p1593,Lingyun Yu,2021,26,"Department of Computer Science and Software Engineering, Xi 'an Jiaotong-Liverpool University."
p2071,Peiran Ren,2021,26,Alibaba Group
p2949,Yingcai Wu,2021,26,"Zhejiang Lab and State Key Lab of CAD&CG, Zhejiang University"
p2101,Philipp Meschenmoser,2021,8,"Univ Konstanz, Constance, Germany"
p1407,Juri F. Buchmüller,2021,8,"Univ Konstanz, Constance, Germany"
p0526,Daniel Seebacher,2021,8,"Univ Konstanz, Constance, Germany"
p1750,Martin Wikelski,2021,8,"Max Planck Inst Anim Behav, Constance, Germany"
p0506,Daniel A. Keim,2021,8,"Univ Konstanz, Constance, Germany"
p0046,Alaul Islam,2020,12,"CNRS, Inria, LRI, Université Paris-Saclay"
p0105,Anastasia Bezerianos,2020,12,"CNRS, Inria, LRI, Université Paris-Saclay"
p0282,Bongshin Lee,2020,12,Microsoft Research
p2582,Tanja Blascheck,2020,12,University of Stuttgart
p2090,Petra Isenberg,2020,12,"CNRS, Inria, LRI, Université Paris-Saclay"
p2855,Xiao Xie,2021,15,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China"
p0772,Fan Du,2021,15,"Adobe Res, San Jose, CA 95110 USA"
p2949,Yingcai Wu,2021,15,"Zhejiang Univ, State Key Lab CAD&CG, Hangzhou, Zhejiang, Peoples R China"
p2855,Xiao Xie,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p1240,Jiachen Wang,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p1057,Hongye Liang,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p0584,Dazhen Deng,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p2419,Shoubin Cheng,2021,34,"Zhejiang Univ, Dept Sport Sci, Hangzhou, Peoples R China"
p1069,Hui Zhang,2021,34,"Zhejiang Univ, Dept Sport Sci, Hangzhou, Peoples R China"
p2778,Wei Chen,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p2949,Yingcai Wu,2021,34,"Zhejiang Univ, State Key Lab CAD & CG, Hangzhou, Peoples R China"
p1403,Junxiu Tang,2020,7,"Zhejiang University, Hangzhou, China"
p1593,Lingyun Yu,2020,7,"Xi’an Jiaotong-Liverpool University, Suzhou, China"
p2579,Tan Tang,2020,7,"Zhejiang University, Hangzhou, China"
p2882,Xinhuan Shu,2020,7,"The Hong Kong University of Science and Technology, Hong Kong, China"
p1621,Lu Ying,2020,7,"Zhejiang University, Hangzhou, China"
p2997,Yuhua Zhou,2020,7,"Zhejiang Sci-Tech University, Hangzhou, China"
p2071,Peiran Ren,2020,7,"Alibaba Group, Hangzhou, China"
p2949,Yingcai Wu,2020,7,"Zhejiang University, Hangzhou, China"
p1304,Johannes Knittel,2021,6,"Univ Stuttgart, Stuttgart, Germany"
p0135,Andres Lalama,2021,6,"Univ Stuttgart, Stuttgart, Germany"
p2498,Steffen Koch,2021,6,"Univ Stuttgart, Stuttgart, Germany"
p2610,Thomas Ertl,2021,6,"Univ Stuttgart, Stuttgart, Germany"
p2421,Shuainan Ye,2021,43,"State Key Lab of CAD CG, Zhejiang University"
p3062,Zhutian Chen,2021,43,Hong Kong University of Science and Technology
p2854,Xiangtong Chu,2021,43,"State Key Lab of CAD CG, Zhejiang University"
p2940,Yifan Wang,2021,43,"State Key Lab of CAD CG, Zhejiang University"
p2452,Siwei Fu,2021,43,Zhejiang Lab
p1557,Lejun Shen,2021,43,Chengdu Sports University
p1528,Kun Zhou,2021,43,"State Key Lab of CAD CG, Zhejiang University"
p2949,Yingcai Wu,2021,43,"State Key Lab of CAD CG, Zhejiang University"
p3028,Zezhong Wang,2021,20,The University of Edinburgh
p1122,Jacob Ritchie,2021,20,Stanford University
p1278,Jingtao Zhou,2021,20,The University of Edinburgh and Tianjin University
p0780,Fanny Chevalier,2021,20,University of Toronto
p0232,Benjamin Bach,2021,20,The University of Edinburgh
p0800,Florian Friess,2021,9,"Univ Stuttgart, Stuttgart, Germany"
p1775,Matthias Braun,2021,9,"Univ Stuttgart, Stuttgart, Germany"
p2741,Valentin Bruder,2021,9,"Univ Stuttgart, Stuttgart, Germany"
p2497,Steffen Frey,2021,9,"Univ Groningen, Groningen, Netherlands"
p0930,Guido Reina,2021,9,"Univ Stuttgart, Stuttgart, Germany"
p2610,Thomas Ertl,2021,9,"Univ Stuttgart, Stuttgart, Germany"
p2579,Tan Tang,2020,2,"Zhejiang Lab & Zhejiang University, Hangzhou, China"
p1403,Junxiu Tang,2020,2,"Zhejiang Lab & Zhejiang University, Hangzhou, China"
p1268,Jiewen Lai,2020,2,"University of California, Berkeley, Berkeley, CA, USA"
p1621,Lu Ying,2020,2,"Georgia Institute of Technology, Atlanta, GA, USA"
p2071,Peiran Ren,2020,2,"Alibaba Group, Hangzhou, China"
p1593,Lingyun Yu,2020,2,"Xi'an Jiaotong-Liverpool University, Suzhou, China"
p2949,Yingcai Wu,2020,2,"Zhejiang Lab & Zhejiang University, Hangzhou, China"
p2970,Younghoon Kim,2021,31,University of Washington
p1199,Jeffrey Heer,2021,31,University of Washington
p0719,Eren Cakmak,2020,3,"Univ Konstanz, Constance, Germany"
p0973,Hanna Schäfer,2020,3,"Univ Konstanz, Constance, Germany"
p1406,Juri Buchmüller,2020,3,"Univ Konstanz, Constance, Germany"
p1301,Johannes Fuchs,2020,3,"Univ Konstanz, Constance, Germany"
p2674,Tobias Schreck,2020,3,"Graz Univ Technol, Graz, Austria"
p0003,A. Jordan,2020,3,"Univ Konstanz, Constance, Germany"
p0506,Daniel A. Keim,2020,3,"Univ Konstanz, Constance, Germany"
p2099,Philipp Eichmann,2020,9,"Brown Univ, Providence, RI 02912 USA"
p0537,Darren Edge,2020,9,"Microsoft Res, Cambridge, England"
p1954,Nathan Evans,2020,9,"Microsoft Res, Redmond, WA USA"
p0282,Bongshin Lee,2020,9,"Microsoft Res, Redmond, WA USA"
p1766,Matthew Brehmer,2020,9,"Microsoft Res, Redmond, WA USA"
p0440,Christopher M. White,2020,9,"Microsoft Res, Redmond, WA USA"
p1607,Liwenhan Xie,2020,1,Peking University [Beijing]
p1155,James O'donnell,2020,1,University of Edinburgh
p0232,Benjamin Bach,2020,1,University of Edinburgh
p1187,Jean-Daniel Fekete,2020,1,Analysis and Visualization
p1822,Michael Blumenschein,2020,11,"Univ Konstanz, Constance, Germany"
p2889,Xuan Zhang,2020,11,"Rhein Westfal TH Aachen, Aachen, Germany"
p0569,David Pomerenke,2020,11,"Univ Konstanz, Constance, Germany"
p0506,Daniel A. Keim,2020,11,"Univ Konstanz, Constance, Germany"
p1301,Johannes Fuchs,2020,11,"Univ Konstanz, Constance, Germany"
p1338,John Thompson,2020,29,"Georgia Inst Technol, Atlanta, GA 30332 USA"
p3045,Zhicheng Liu,2020,29,"Adobe Res, Seattle, WA USA"
p2824,Wilmot Li,2020,29,"Adobe Res, Seattle, WA USA"
p1336,John T. Stasko,2020,29,"Georgia Inst Technol, Atlanta, GA 30332 USA"
p0801,Florian Frieß,2020,2,
p0424,Christoph Müller,2020,2,
p2610,Thomas Ertl,2020,2,
p1450,Karsten Schatz,2020,1,
p0801,Florian Frieß,2020,1,
p1683,Marco Schäfer,2020,1,
p2610,Thomas Ertl,2020,1,
p1850,Michael Krone,2020,1,
p0200,Athanasios Vogogias,2020,4,Napier University
p0507,Daniel Archambault,2020,4,(Swansea University)
p0232,Benjamin Bach,2020,4,University of Edinburgh.
p1231,Jessie Kennedy,2020,4,Napier University
p1778,Matthias Kraus,2020,2,University of Konstanz
p0973,Hanna Schäfer,2020,2,University of Konstanz
p2101,Philipp Meschenmoser,2020,2,University of Konstanz
p0525,Daniel Schweitzer,2020,2,University of Konstanz
p0506,Daniel A. Keim,2020,2,University of Konstanz
p1864,Michael Sedlmair,2020,2,University of Stuttgart
p1301,Johannes Fuchs,2020,2,University of Konstanz
p3061,Zhuochen Jin,2021,4,"Tongji Univ, iDVx Lab, Shanghai, Peoples R China"
p1941,Nan Cao,2021,4,"Tongji Univ, iDVx Lab, Shanghai, Peoples R China"
p2904,Yang Shi,2021,4,"Tongji Univ, iDVx Lab, Shanghai, Peoples R China"
p2799,Wenchao Wu,2021,4,"Siemens Ltd, Beijing, Peoples R China"
p2949,Yingcai Wu,2021,4,"Zhejiang Univ, Hangzhou, Peoples R China"
p0584,Dazhen Deng,2021,7,
p1254,Jiang Wu,2021,7,
p1240,Jiachen Wang,2021,7,
p2943,Yihong Wu,2021,7,
p2855,Xiao Xie,2021,7,
p3036,Zheng Zhou,2021,7,
p1069,Hui Zhang,2021,7,
p2863,Xiaolong,2021,7,
p3029,Zhang,2021,7,
p2949,Yingcai Wu,2021,7,
p2049,Patrick Gralka,2020,3,"Visualization Research Center, University of Stuttgart"
p1096,Ingo Wald,2020,3,NVIDIA Corp.
p2385,Sergej Geringer,2020,3,"Visualization Research Center, University of Stuttgart"
p0930,Guido Reina,2020,3,"Visualization Research Center, University of Stuttgart"
