entityId,year,citationcount,affiliation,paperID
p2511,2009,44,"SSS Research, VisTracks, Lisle, IL",53e9a058b7602d970293d14f
p0506,2009,44,"Department of Computer and Information Science, Uriiversity of Konstanz, Konstanz, Germany",53e9a058b7602d970293d14f
p1482,2009,44,"Department of Computer Science, University of California, Davis, CA",53e9a058b7602d970293d14f
p2477,1996,2313,,53e9a074b7602d970295e95e
p0506,1996,2313,,53e9a074b7602d970295e95e
p0984,1996,2313,,53e9a074b7602d970295e95e
p2809,2007,330,"Univ Calif Berkeley, Div Comp Sci, Berkeley, CA 94720 USA",53e9a082b7602d970296aa59
p1199,2007,330,IEEE,53e9a082b7602d970296aa59
p1652,2007,330,IEEE,53e9a082b7602d970296aa59
p1952,2010,11,"Microsoft Research, Redmond, WA",53e9a089b7602d970297276d
p0282,2010,11,"Microsoft Research, Redmond, WA",53e9a089b7602d970297276d
p0780,2010,11,"LRI, Université Paris Sud, France",53e9a089b7602d970297276d
p2673,2007,11,"Univ Stuttgart, Univ Str 38, D-70569 Stuttgart, Germany",53e9a089b7602d9702972b4b
p0839,2007,11,"Univ Stuttgart, Univ Str 38, D-70569 Stuttgart, Germany",53e9a089b7602d9702972b4b
p0530,2007,11,"Simon Fraser Univ, Burnaby, BC V5A 1S6, Canada",53e9a089b7602d9702972b4b
p2610,2007,11,"Univ Stuttgart, Univ Str 38, D-70569 Stuttgart, Germany",53e9a089b7602d9702972b4b
p0506,1995,4,,53e9a09fb7602d9702988e0b
p0988,1995,4,,53e9a09fb7602d9702988e0b
p0930,2003,2,,53e9a0a6b7602d970299018a
p2558,2003,2,,53e9a0a6b7602d970299018a
p1507,2003,2,,53e9a0a6b7602d970299018a
p2610,2003,2,,53e9a0a6b7602d970299018a
p1336,2000,411,"Georgia Inst Technol, Coll Comp, Graph Visualizat & Usabil Ctr, Atlanta, GA 30332 USA",53e9a0adb7602d97029923c6
p2211,2000,411,"School of Psychology, Georgia Institute of Technology, Atlanta, GA, 30332-0170, USA",53e9a0adb7602d97029923c6
p1711,2000,411,"Graphics, Visualization and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA, 30332-0280, USA",53e9a0adb7602d97029923c6
p1496,2000,411,"Graphics, Visualization and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA, 30332-0280, USA",53e9a0adb7602d97029923c6
p0282,2005,118,"University of Maryland, College Park, MD and Microsoft Research, Redmond, WA",53e9a108b7602d97029f8950
p1752,2005,118,"Microsoft Research, Redmond, WA",53e9a108b7602d97029f8950
p0878,2005,118,"Microsoft Research, Redmond, WA",53e9a108b7602d97029f8950
p0231,2005,118,"University of Maryland, College Park, MD",53e9a108b7602d97029f8950
p1999,2001,6,"Univ Stuttgart, Dept Comp Sci, Visualizat & Interact Syst Grp, Breitwiesenstr 20-22, D-70565 Stuttgart, Germany",53e9a113b7602d9702a003e0
p0623,2001,6,"Univ Stuttgart, Dept Comp Sci, Visualizat & Interact Syst Grp, D-70565 Stuttgart, Germany",53e9a113b7602d9702a003e0
p2024,2001,6,"Univ Stuttgart, Dept Comp Sci, Visualizat & Interact Syst Grp, D-70565 Stuttgart, Germany",53e9a113b7602d9702a003e0
p2610,2001,6,"Univ Stuttgart, Dept Comp Sci, Visualizat & Interact Syst Grp, D-70565 Stuttgart, Germany",53e9a113b7602d9702a003e0
p0803,2012,7,"Univ Stuttgart, Visualizat & Interact Syst Inst VIS, D-70569 Stuttgart, Germany",53e9a122b7602d9702a11d24
p2499,2012,7,"Univ Stuttgart, Visualizat & Interact Syst Inst VIS, D-70569 Stuttgart, Germany",53e9a122b7602d9702a11d24
p2610,2012,7,"Univ Stuttgart, Visualizat & Interact Syst Inst VIS, D-70569 Stuttgart, Germany",53e9a122b7602d9702a11d24
p1742,2002,24,,53e9a130b7602d9702a1ef31
p0506,2002,24,,53e9a130b7602d9702a1ef31
p0616,2002,24,,53e9a130b7602d9702a1ef31
p0590,2002,24,,53e9a130b7602d9702a1ef31
p2477,2001,55,"stb GMBH, Ulrichsplatz 6, D-86150 Augsburg, Germany",53e9a131b7602d9702a2182f
p0401,2001,55,,53e9a131b7602d9702a2182f
p0506,2001,55,,53e9a131b7602d9702a2182f
p0805,2001,55,,53e9a131b7602d9702a2182f
p0984,2001,55,,53e9a131b7602d9702a2182f
p0530,2002,42,,53e9a154b7602d9702a4289e
p0904,2002,42,,53e9a154b7602d9702a4289e
p1777,2002,42,,53e9a154b7602d9702a4289e
p2610,2002,42,,53e9a154b7602d9702a4289e
p0506,2009,211,"University of Konstanz, Germany",53e9a15bb7602d9702a49a48
p0806,2009,211,"University of Konstanz, Germany",53e9a15bb7602d9702a49a48
p1271,2009,211,"Pacific Northwest National Laboratory, Richland, WA, U.S.A.",53e9a15bb7602d9702a49a48
p0414,2011,7,"IBM Research - Almaden UC Berkeley EECS, San Jose, CA, USA",53e9a15bb7602d9702a4a773
p2360,2011,7,"Stanford Computer Science, Palo Alto, CA, USA",53e9a15bb7602d9702a4a773
p1199,2011,7,"Stanford Computer Science, Palo Alto, CA, USA",53e9a15bb7602d9702a4a773
p1200,2011,7,"IBM Research - Almaden, San Jose, CA, USA",53e9a15bb7602d9702a4a773
p1228,2013,215,University of Michigan,53e9a169b7602d9702a589c1
p2523,2013,215,Microsoft Research,53e9a169b7602d9702a589c1
p1952,2013,215,Microsoft Research,53e9a169b7602d9702a589c1
p0282,2013,215,Microsoft Research,53e9a169b7602d9702a589c1
p0536,2013,215,Microsoft Research,53e9a169b7602d9702a589c1
p0754,2013,215,University of Michigan,53e9a169b7602d9702a589c1
p0415,1999,8,,53e9a178b7602d9702a684d9
p2080,1999,8,,53e9a178b7602d9702a684d9
p1421,1999,8,,53e9a178b7602d9702a684d9
p0247,1999,8,,53e9a178b7602d9702a684d9
p2610,1999,8,,53e9a178b7602d9702a684d9
p2610,2011,0,,53e9a178b7602d9702a697f3
p0598,2012,17,,53e9a178b7602d9702a6d9cf
p1002,2012,17,,53e9a178b7602d9702a6d9cf
p2610,2012,17,,53e9a178b7602d9702a6d9cf
p0489,2007,8,"Human–Computer Interaction Lab, UMIACS, University of Maryland, College Park, Maryland, USA",53e9a194b7602d9702a868c2
p0282,2007,8,"Human–Computer Interaction Lab, UMIACS, University of Maryland, College Park, Maryland, USA",53e9a194b7602d9702a868c2
p0231,2007,8,"Human–Computer Interaction Lab, UMIACS, University of Maryland, College Park, Maryland, USA",53e9a194b7602d9702a868c2
p2263,1997,9,,53e9a19ab7602d9702a8e830
p2610,1997,9,,53e9a19ab7602d9702a8e830
p2320,2001,11,University Of Stuttgart#TAB#,53e9a1b5b7602d9702aa9732
p0416,2001,11,(University of Erlangen-Nuremberg),53e9a1b5b7602d9702aa9732
p2610,2001,11,University Of Stuttgart#TAB#,53e9a1b5b7602d9702aa9732
p2080,2001,11,(University of Erlangen-Nuremberg),53e9a1b5b7602d9702aa9732
p0247,2001,11,(University of Erlangen-Nuremberg),53e9a1b5b7602d9702aa9732
p1421,2001,11,(University of Erlangen-Nuremberg),53e9a1b5b7602d9702aa9732
p1157,2008,17,"Georgia Institute of Technology, Atlanta, GA, USA",53e9a1b5b7602d9702aaa163
p1336,2008,17,"Georgia Institute of Technology, Atlanta, GA, USA",53e9a1b5b7602d9702aaa163
p2497,2013,2,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",53e9a1bcb7602d9702ab1656
p0792,2013,2,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",53e9a1bcb7602d9702ab1656
p2610,2013,2,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",53e9a1bcb7602d9702ab1656
p0288,1998,54,,53e9a1c9b7602d9702ac46f4
p1336,1998,54,,53e9a1c9b7602d9702ac46f4
p2737,1998,54,,53e9a1c9b7602d9702ac46f4
p0530,2004,36,,53e9a1d0b7602d9702ac6f23
p2610,2004,36,,53e9a1d0b7602d9702ac6f23
p0876,2008,480,Microsoft Research,53e9a1d0b7602d9702acd23a
p2272,2008,480,Microsoft Research,53e9a1d0b7602d9702acd23a
p0536,2008,480,Microsoft Research,53e9a1d0b7602d9702acd23a
p0282,2008,480,Microsoft Research,53e9a1d0b7602d9702acd23a
p1336,2008,480,Georgia Institute of Technology,53e9a1d0b7602d9702acd23a
p1336,1993,261,"Georgia Inst Technol, Coll Comp, Atlanta, GA 30332, USA",53e9a1fab7602d9702afbceb
p0688,1993,261,"Georgia Inst Technol, Coll Comp, Atlanta, GA 30332, USA",53e9a1fab7602d9702afbceb
p0585,1995,17,"Graphics, Visualization, and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta GA",53e9a1fbb7602d9702afe4d3
p1336,1995,17,"Graphics, Visualization, and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta GA",53e9a1fbb7602d9702afe4d3
p0870,2011,120,,53e9a20fb7602d9702b0f16d
p1948,2011,120,,53e9a20fb7602d9702b0f16d
p0506,2011,120,,53e9a20fb7602d9702b0f16d
p0039,2011,120,,53e9a20fb7602d9702b0f16d
p2492,2011,120,,53e9a20fb7602d9702b0f16d
p0675,2002,95,"PARC (Palo Alto Research Center), 3333 Coyote Hill Road, Palo Alto, CA 94304, USA",53e9a20fb7602d9702b1237a
p0027,2002,95,"PARC (Palo Alto Research Center), 3333 Coyote Hill Road, Palo Alto, CA 94304, USA",53e9a20fb7602d9702b1237a
p1199,2002,95,"PARC (Palo Alto Research Center), 3333 Coyote Hill Road, Palo Alto, CA 94304, USA",53e9a20fb7602d9702b1237a
p0841,2008,40,Universität Stuttgart,53e9a210b7602d9702b14b32
p2161,2008,40,Universität Stuttgart,53e9a210b7602d9702b14b32
p2610,2008,40,Universität Stuttgart,53e9a210b7602d9702b14b32
p0870,2010,47,"University of Bonn and Fraunhofer IAIS, Sankt Augustin 53754, Germany",53e9a224b7602d9702b26d05
p1948,2010,47,"University of Bonn and Fraunhofer IAIS, Sankt Augustin 53754, Germany",53e9a224b7602d9702b26d05
p2077,2010,47,"University of Konstanz, Konstanz, Germany",53e9a224b7602d9702b26d05
p2365,2010,47,"Technische Universitat Darmstadt, Darmstadt, Germany",53e9a224b7602d9702b26d05
p0506,2010,47,"University of Konstanz, Konstanz, Germany",53e9a224b7602d9702b26d05
p2596,2010,47,"Technische Universitat Darmstadt, Darmstadt, Germany,Fraunhofer IGD, Darmstadt, Germany",53e9a224b7602d9702b26d05
p0405,2010,47,"University of Bonn and Fraunhofer IAIS, Sankt Augustin 53754, Germany",53e9a224b7602d9702b26d05
p2674,2010,47,"Technische Universitat Darmstadt, Darmstadt, Germany",53e9a224b7602d9702b26d05
p2326,2011,24,"Microsoft Research, Redmond, WA and Computer Science & Engineering, DUB, University of Washington, Seattle, WA",53e9a224b7602d9702b2c454
p0282,2011,24,"Microsoft Research, Redmond, WA",53e9a224b7602d9702b2c454
p0192,2011,24,"Microsoft Research, Redmond, WA",53e9a224b7602d9702b2c454
p2177,2011,24,"Microsoft Research, Redmond, WA",53e9a224b7602d9702b2c454
p0269,2011,24,"Microsoft Corporation, Redmond, WA",53e9a224b7602d9702b2c454
p0506,2004,12,,53e9a232b7602d9702b35a6e
p0404,2004,12,,53e9a232b7602d9702b35a6e
p1412,2004,12,,53e9a232b7602d9702b35a6e
p1884,2004,12,,53e9a232b7602d9702b35a6e
p1199,2006,293,IEEE,53e9a237b7602d9702b3c598
p1652,2006,293,"Computer Science Division of the University of California, Berkeley",53e9a237b7602d9702b3c598
p0066,1999,33,"University of Halle-Wittenberg, Kurt-Mothes-Str. 1, D-06120 Halle, Germany",53e9a238b7602d9702b3f840
p0506,1999,33,"University of Halle-Wittenberg, Kurt-Mothes-Str. 1, D-06120 Halle, Germany",53e9a238b7602d9702b3f840
p2360,2012,273,Stanford University,53e9a254b7602d9702b59791
p2178,2012,273,Stanford University,53e9a254b7602d9702b59791
p0127,2012,273,Stanford University,53e9a254b7602d9702b59791
p1370,2012,273,"University of California, Berkeley",53e9a254b7602d9702b59791
p1199,2012,273,Stanford University,53e9a254b7602d9702b59791
p1643,2007,23,Universität Stuttgart,53e9a263b7602d9702b6b335
p2614,2007,23,Universität Stuttgart,53e9a263b7602d9702b6b335
p2610,2007,23,Universität Stuttgart,53e9a263b7602d9702b6b335
p2456,2013,10,"Univ Konstanz, Dept Comp & Informat Sci, POB 78, D-78457 Constance, Germany",53e9a281b7602d9702b865c7
p0407,2013,10,"Univ Konstanz, Dept Comp & Informat Sci, POB 78, D-78457 Constance, Germany",53e9a281b7602d9702b865c7
p2751,2013,10,"Syracuse Univ, Sch Informat Studies, Syracuse, NY 13244 USA",53e9a281b7602d9702b865c7
p0506,2013,10,"Univ Konstanz, Dept Comp & Informat Sci, POB 78, D-78457 Constance, Germany",53e9a281b7602d9702b865c7
p1653,2003,159,"Visualization & Interactive Syst. Group, Stuttgart Univ., Germany|c|",53e9a2c1b7602d9702bcbf02
p1744,2003,159,university of stuttgart,53e9a2c1b7602d9702bcbf02
p1728,2003,159,university of stuttgart,53e9a2c1b7602d9702bcbf02
p2610,2003,159,university of stuttgart,53e9a2c1b7602d9702bcbf02
p2351,2007,147,"FX Palo Alto Laboratory, Inc., Palo Alto, CA",53e9a2ceb7602d9702bd7092
p1213,2007,147,"Carnegie Mellon University, Pittsburgh, PA",53e9a2ceb7602d9702bd7092
p1199,2007,147,"University of California, Berkeley, Berkeley, CA",53e9a2ceb7602d9702bd7092
p0407,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p0156,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p2617,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p1909,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p0506,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p0827,2011,69,University of Konstanz,53e9a2ceb7602d9702bd7452
p0119,2006,56,"University of Stuttgart, Universitätsstraβe, Stuttgart, Germany",53e9a2f3b7602d9702bfc219
p2648,2006,56,"University of Stuttgart, Universitätsstraβe, Stuttgart, Germany",53e9a2f3b7602d9702bfc219
p2610,2006,56,"University of Stuttgart, Universitätsstraβe, Stuttgart, Germany",53e9a2f3b7602d9702bfc219
p1897,2005,80,"Hewlett-Packard Laboratories, Palo Alto",53e9a2fab7602d9702c02e0a
p2726,2005,80,"Hewlett-Packard Laboratories, Palo Alto",53e9a2fab7602d9702c02e0a
p0506,2005,80,"University of Konstanz, Germany",53e9a2fab7602d9702c02e0a
p2674,2005,80,"University of Konstanz, Germany",53e9a2fab7602d9702c02e0a
p1897,2012,50,"HP Labs, Palo Alto, CA",53e9a301b7602d9702c0e87c
p1654,2012,50,"HP Labs, Palo Alto, CA",53e9a301b7602d9702c0e87c
p0959,2012,50,"University of Konstanz, Konstanz, Germany",53e9a301b7602d9702c0e87c
p2726,2012,50,"HP Labs, Palo Alto, CA",53e9a301b7602d9702c0e87c
p0506,2012,50,"University of Konstanz, Konstanz, Germany",53e9a301b7602d9702c0e87c
p0588,2012,50,Virginia Tech.,53e9a301b7602d9702c0e87c
p1946,2012,50,Virginia Tech.,53e9a301b7602d9702c0e87c
p2175,2012,50,"NEC Laboratories America, Inc.",53e9a301b7602d9702c0e87c
p1897,2010,16,"Hewlett Packard Labs, Palo Alto, CA USA",53e9a310b7602d9702c1bfc5
p2175,2010,16,"Hewlett Packard Labs, Palo Alto, CA USA",53e9a310b7602d9702c1bfc5
p0506,2010,16,"Univ Konstanz, Dept Comp & Informat Sci, D-7750 Constance, Germany",53e9a310b7602d9702c1bfc5
p2726,2010,16,"Hewlett Packard Labs, Palo Alto, CA USA",53e9a310b7602d9702c1bfc5
p0346,2010,16,"Hewlett Packard Labs, Palo Alto, CA USA",53e9a310b7602d9702c1bfc5
p2179,2010,16,"Hewlett Packard Labs, Palo Alto, CA USA",53e9a310b7602d9702c1bfc5
p0843,2006,72,,53e9a310b7602d9702c1c2dd
p0682,2006,72,,53e9a310b7602d9702c1c2dd
p2611,2006,72,,53e9a310b7602d9702c1c2dd
p2610,2006,72,,53e9a310b7602d9702c1c2dd
p1727,2006,72,,53e9a310b7602d9702c1c2dd
p1739,2009,30,"VISUS - Visualization Research Center, Universität Stuttgart, Germany",53e9a335b7602d9702c3c625
p1848,2009,30,"Institute of Biochemical Engineering and Center Systems Biology, Universität Stuttgart, Germany",53e9a335b7602d9702c3c625
p1781,2009,30,"Institute of Biochemical Engineering and Center Systems Biology, Universität Stuttgart, Germany",53e9a335b7602d9702c3c625
p2610,2009,30,"VISUS - Visualization Research Center, Universität Stuttgart, Germany",53e9a335b7602d9702c3c625
p1897,2011,94,hewlett packard,53e9a343b7602d9702c4c801
p0407,2011,94,hewlett packard,53e9a343b7602d9702c4c801
p0958,2011,94,hewlett packard,53e9a343b7602d9702c4c801
p2726,2011,94,hewlett packard,53e9a343b7602d9702c4c801
p0506,2011,94,hewlett packard,53e9a343b7602d9702c4c801
p1542,2011,94,university of konstanz,53e9a343b7602d9702c4c801
p1798,2011,94,university of konstanz,53e9a343b7602d9702c4c801
p1234,2007,1149,"Health Systems Institute & H. Milton Stewart School of Industrial and Systems Engineering, Georgia Institute of Technology",53e9a34ab7602d9702c547e5
p2966,2007,1149,"School of Interactive Computing & GVU Center, Georgia Institute of Technology",53e9a34ab7602d9702c547e5
p1336,2007,1149,IEEE,53e9a34ab7602d9702c547e5
p1390,2007,1149,"Health Systems Institute, The Wallace H. CoulterDepartment of Biomedical Engineering, & College of Computing, GeorgiaInstitute of Technology & Emory University",53e9a34ab7602d9702c547e5
p2080,2001,11,,53e9a388b7602d9702c96b5d
p1507,2001,11,,53e9a388b7602d9702c96b5d
p0927,2001,11,,53e9a388b7602d9702c96b5d
p1818,2001,11,,53e9a388b7602d9702c96b5d
p1640,2001,11,,53e9a388b7602d9702c96b5d
p2006,2001,11,,53e9a388b7602d9702c96b5d
p2148,2001,11,,53e9a388b7602d9702c96b5d
p0942,2001,11,,53e9a388b7602d9702c96b5d
p2610,2001,11,,53e9a388b7602d9702c96b5d
p0450,2001,11,,53e9a388b7602d9702c96b5d
p0192,2012,24,,53e9a3c0b7602d9702ccf4e0
p0282,2012,24,,53e9a3c0b7602d9702ccf4e0
p0601,2012,24,,53e9a3c0b7602d9702ccf4e0
p0727,2012,24,,53e9a3c0b7602d9702ccf4e0
p2080,1996,23,,53e9a3d4b7602d9702ce8dfa
p1078,1996,23,,53e9a3d4b7602d9702ce8dfa
p2610,1996,23,,53e9a3d4b7602d9702ce8dfa
p1562,2011,24,"Pompeu Fabra Univ, Dept Informat & Commun Technol, Barcelona, Spain",53e9a3edb7602d9702d04f63
p2494,2011,24,"Informat & Telemat Inst, Ctr Res & Technol Hellas, Thermi 57001, Greece",53e9a3edb7602d9702d04f63
p2342,2011,24,"Fondazione Bruno Kessler, Trento, Italy",53e9a3edb7602d9702d04f63
p1415,2011,24,"Fraunhofer Inst Optron, Syst Technol & Image Exploitat, Karlsburg, Germany",53e9a3edb7602d9702d04f63
p1002,2011,24,"Univ Stuttgart, Inst Visualizat & Interact Syst, Stuttgart, Germany",53e9a3edb7602d9702d04f63
p0175,2011,24,"Finish Meteorolog Inst, Helsinki 00101, Finland",53e9a3edb7602d9702d04f63
p1697,2011,24,"Helsinki Reg Environm Serv Author, Helsinki, Finland",53e9a3edb7602d9702d04f63
p1682,2011,24,"Fondazione Bruno Kessler, Trento, Italy",53e9a3edb7602d9702d04f63
p1937,2011,24,"Pompeu Fabra Univ, Dept Informat & Commun Technol, Barcelona, Spain",53e9a3edb7602d9702d04f63
p2719,2011,24,"Fraunhofer Inst Optron, Syst Technol & Image Exploitat, Karlsburg, Germany",53e9a3edb7602d9702d04f63
p0885,2011,24,"Pompeu Fabra Univ, Dept Informat & Commun Technol, Barcelona, Spain",53e9a3edb7602d9702d04f63
p2610,2011,24,"Univ Stuttgart, Inst Visualizat & Interact Syst, Stuttgart, Germany",53e9a3edb7602d9702d04f63
p1097,2011,24,"Informat & Telemat Inst, Ctr Res & Technol Hellas, Thermi 57001, Greece",53e9a3edb7602d9702d04f63
p2594,2011,24,"Helsinki Reg Environm Serv Author, Helsinki, Finland",53e9a3edb7602d9702d04f63
p2448,2011,24,"Pompeu Fabra Univ, Dept Informat & Commun Technol, Barcelona, Spain",53e9a3edb7602d9702d04f63
p0106,2011,24,"Informat & Telemat Inst, Ctr Res & Technol Hellas, Thermi 57001, Greece",53e9a3edb7602d9702d04f63
p0708,2011,24,"Fondazione Bruno Kessler, Trento, Italy",53e9a3edb7602d9702d04f63
p1058,2011,24,"Pompeu Fabra Univ, Dept Informat & Commun Technol, Barcelona, Spain",53e9a3edb7602d9702d04f63
p1626,2011,24,"Fondazione Bruno Kessler, Trento, Italy",53e9a3edb7602d9702d04f63
p2766,2011,24,"Finish Meteorolog Inst, Helsinki 00101, Finland",53e9a3edb7602d9702d04f63
p1897,2006,47,"Hewlett Packard Labs, Palo Alto, CA",53e9a3f4b7602d9702d0c11d
p0506,2006,47,"Computer Science Institute, University of Konstanz, Konstanz, Germany",53e9a3f4b7602d9702d0c11d
p2726,2006,47,"Hewlett Packard Labs, Palo Alto, CA",53e9a3f4b7602d9702d0c11d
p1412,2006,47,"University of Konstanz, Konstanz, Germany",53e9a3f4b7602d9702d0c11d
p1742,2000,6,,53e9a3fbb7602d9702d12631
p0506,2000,6,,53e9a3fbb7602d9702d12631
p2269,2000,6,,53e9a3fbb7602d9702d12631
p3020,2007,7,,53e9a440b7602d9702d5d23b
p1336,2007,7,,53e9a440b7602d9702d5d23b
p1506,1999,101,"Institut für Informatik, Abteilung für Visualisierung und Interaktive Systeme, Breitwiesenstr. 20-22, 70565 Stuttgart, Germany",53e9a447b7602d9702d635ca
p2310,1999,101,"Dept. of Computer Science, University of Utah",53e9a447b7602d9702d635ca
